title,organization,rating,review_count,difficulty,course_type,duration,skills,url,is_free,course_id
business foundation,University of Pennsylvania,4.705890810180688,25735,Beginner,Specialization,THREE_TO_SIX_MONTHS,operations_management return investment operational_efficiency financial_statement financial_statement_analysis finance human_capital go market_strategy process_analysis branding process management_people_management financial_reporting capital budgeting financial_accounting financial_modeling marketing_marketing planning_peer review corporate_finance,/specializations/wharton-business-foundations,False,s12n~AQ719YHLEeWWVhJkLv2LYQ
data_science fundamental python sql,IBM,4.564620012754044,72134,Beginner,Specialization,THREE_TO_SIX_MONTHS,dashboard sql descriptive_statistics jupyter statistical_analysis_data analysis probability_distribution panda python_package data_visualization_software statistic data_visualization statistical_hypothesis_testing database regression_analysis stored_procedure python_programming_data science data_structure computer_programming_tools data_analysis_software,/specializations/data-science-fundamentals-python-sql,False,s12n~kuGzQBrlEeuKTA7v2iL8uQ
ibm backend development,IBM,4.604353460494875,49386,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,istio open_web application_security_project owasp software_development_life cycle linux command kubernetes application_deployment nosql bash_scripting_language mongodb shell_script django web_framework software_architecture objectrelational_mapping development_environment git version_control_system flask_web_framework jupyter grafana microservices python_programming,/professional-certificates/ibm-backend-development,False,s12n~PfbRUmwSEe25uA4dnx38NQ
microsoft power bi data analyst,Microsoft,4.6402871065455,7593,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,power bi microsoft excel data analysis_data_visualization data_storage data_collection_data quality business_intelligence microsoft power platform advanced_analytics database_design statistical_reporting statistical_visualization analytical_skills data_integration business reporting data_storage_technologies sql microsoft sql server data_security,/professional-certificates/microsoft-power-bi-data-analyst,False,s12n~nF9rQ0oBQhy5Bfv-kRFZjg
introduction data_science,IBM,4.633733183180164,99454,Beginner,Specialization,THREE_TO_SIX_MONTHS,sql jupyter data literacy_data_mining peer_review_data modeling database stored_procedure relational databases_database design query_language data_science database_management big_data computer_programming_tools data_analysis_software data_cleansing software_development_tools cloud_computing python_programming,/specializations/introduction-data-science,False,s12n~_Fk2Gi3cEeiHghIydZ_0lA
ibm data analytics excel r,IBM,4.73211171096346,28896,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,data storytelling interactive_data visualization_data_visualization software_data_visualization shiny r package_data wrangling exploratory_data_analysis relational database big_data ggplot database_design_data analysis ibm cognos analytics data_presentation_data mining dashboard excel_formulas data_manipulation web scraping microsoft excel,/professional-certificates/ibm-data-analyst-r-excel,False,s12n~QQGg65luEeugtw5wj3v7iQ
applied data_science,IBM,4.587889842875083,58934,Beginner,Specialization,THREE_TO_SIX_MONTHS,exploratory_data_analysis data wrangling dashboard data_visualization_software plotly data_visualization interactive_data_visualization data_transformation_data analysis data_cleansing data_manipulation jupyter matplotlib data_importexport panda python_package predictive_modeling_data science_python programming_data_structures machine_learning,/specializations/applied-data-science,False,s12n~gw6NIUimEeiedgp7b7p1Ig
data_analysis visualization foundation,IBM,4.739442773241659,27924,Beginner,Specialization,THREE_TO_SIX_MONTHS,data storytelling data_visualization big_data data_visualization_software data analysis_dashboard ibm cognos analytics statistical_analysis_data mining apache hadoop tree map excel_formulas data wrangling apache hive data_collection_data mart data_science microsoft excel data_quality_data cleansing,/specializations/data-analysis-visualization-foundations,False,s12n~zjWaXRMhEeudwgrn4wF8EQ
applied software_engineering fundamental,IBM,4.609548614714124,48185,Beginner,Specialization,THREE_TO_SIX_MONTHS,software_development_life cycle linux command bash_scripting_language shell_script software_architecture development_environment git version_control_system github flask_web_framework unit_testing version_control file management_engineering software jupyter unix shell software_design linux application_deployment python programming_data_structures,/specializations/software-engineering-fundamentals,False,s12n~7ERwSQnXEe23EhLnQryuGw
ibm darden digital strategy,"University of Virginia Darden School Foundation, IBM",4.710094411285947,46075,Beginner,Specialization,THREE_TO_SIX_MONTHS,strategic_thinking digital transformation_business strategy cloud computing_architecture competitive_analysis cloud_services business_transformation cloud_security big_data cloud_platforms data_analysis statistical_analysis cloud_computing generative ai apache hadoop product_lifecycle_management strategic decisionmaking cloud_storage chatgpt data_science,/specializations/digital-strategy,False,s12n~lEbibxe6EemaCA6FO7suWg
ai foundation everyone,IBM,4.705323247180784,28554,Beginner,Specialization,THREE_TO_SIX_MONTHS,prompt engineering_chatgpt_generative ai openai workflow management_machine_learning application_deployment large_language_modeling ibm cloud artificial intelligence_program_development natural_language_processing deep_learning business_process_automation automation customer_service content_creation market_opportunities image analysis_data_science,/specializations/ai-foundations-for-everyone,False,s12n~5w9v9Jd_EemkYApdOSqZTg
ibm data_engineering,IBM,4.612633521236438,59073,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,nosql data warehousing sql apache hadoop extract transform_load_apache airflow web scraping linux command database_design ibm cognos analytics mysql apache spark database_administration data_store jupyter generative ai professional networking python programming_data_analysis data_science,/professional-certificates/ibm-data-engineer,False,s12n~4ZGJDStjEeupVg7HH9ybXQ
key technology business,IBM,4.686816258242298,101610,Beginner,Specialization,THREE_TO_SIX_MONTHS,cloud computing_architecture cloud_services cloud_security data literacy_data_mining cloud_platforms cloud_computing generative ai cloud_storage infrastructure service_iaas software service big_data emerging_technologies cloudnative_computing data analysis_data_science chatgpt natural_language_processing market_opportunities business,/specializations/key-technologies-for-business,False,s12n~mF13zqpxEeqDdgqb325wdw
introduction finance accounting,University of Pennsylvania,4.627610862342916,13846,Beginner,Specialization,THREE_TO_SIX_MONTHS,financial_statement return investment financial_statement_analysis financial_reporting capital budgeting financial_accounting financial_modeling working_capital balance_sheet accrual accounting_accounting cash flow income_statement finance financial_analysis tax_planning equity financial_planning corporate_finance business_valuation,/specializations/finance-accounting,False,s12n~XvFLWP2uEeqmKw5GnbMYDw
ai business,University of Pennsylvania,4.736286321757618,1411,Beginner,Specialization,THREE_TO_SIX_MONTHS,ai_personalization generative ai data_ethics tech data_governance big_data machine_learning personally identifiable_information data_security governance_business strategy human_resources organizational_strategy customer data_management credit_risk business_transformation artificial_intelligence risk_management datadriven decisionmaking analytics,/specializations/ai-for-business-wharton,False,s12n~Wh6nmdkOEeuYJQ5ZkEJmKQ
data_engineering foundation,IBM,4.616063734369779,56861,Beginner,Specialization,THREE_TO_SIX_MONTHS,sql web scraping database_design mysql data_transformation_data store ibm extract_transform load relational database jupyter data_architecture_data pipeline big_data_data warehousing_data governance database_management_system database stored_procedure python programming_data_structures,/specializations/data-engineering-foundations,False,s12n~aDZV7StjEeu8FgroulzDIw
ibm ai foundation business,"IBM, IBM",4.692099776776311,94972,Beginner,Specialization,ONE_TO_THREE_MONTHS,data literacy_data_mining generative ai big_data information_architecture strategic decisionmaking enterprise_architecture cloud_computing data analysis_data_science chatgpt digital_transformation data_strategy datadriven decisionmaking_business strategy business_process_automation data_architecture natural_language_processing market_opportunities leadership,/specializations/ibm-ai-foundations-for-business,False,s12n~zn_b0Y_lEeqE2Q5NANyNFw
supervised machine_learning regression classification,"DeepLearning.AI, Stanford University",4.898526272295296,29042,Beginner,Course,ONE_TO_FOUR_WEEKS,supervised_learning jupyter scikit learn machine_learning_library machine_learning numpy predictive_modeling feature_engineering artificial_intelligence classification regression_tree cart python_programming regression_analysis unsupervised_learning statistical_modeling,/learn/machine-learning,False,course~T7hf5jWeEeuGCBL8_hyTUQ
finance quantitative modeling analyst,University of Pennsylvania,4.532639097293081,16661,Beginner,Specialization,THREE_TO_SIX_MONTHS,return investment financial_reporting capital budgeting financial_statement financial_modeling mathematical_modeling statistical_modeling regression_analysis business_modeling income_statement financial analysis_risk_analysis cash flow business mathematics financial_planning corporate_finance predictive_analytics spreadsheet_software google sheet microsoft excel,/specializations/finance-quantitative-modeling-analysts,False,s12n~GM-5z8kaEembiRJiedmGqA
python everybody,University of Michigan,4.816333318933862,277788,Beginner,Specialization,THREE_TO_SIX_MONTHS,web scraping data_processing relational database data_visualization json database_design sql network_protocols web_services restful_api data_modeling programming_principles application_programming_interface api database_systems database_management extensible markup language xml data_structure data_collection computer_programming python_programming,/specializations/python,False,s12n~F-h1g0w7EeWeOApO_l5R1w
foundation project_management,Google,4.862476326005295,95569,Beginner,Course,ONE_TO_FOUR_WEEKS,project_management_life cycle change_management organizational_structure project_management organizational_change program management_project closure agile_methodology_project planning waterfall_methodology strategic_thinking,/learn/project-management-foundations,False,course~fxgoIcbTEeqZOA5eKDHL-w
foundation data_data everywhere,Google,4.80288644460586,115644,Beginner,Course,ONE_TO_FOUR_WEEKS,data ethics_data_analysis datadriven decisionmaking google sheet spreadsheet_software analytical_skills data sharing data_cleansing data_processing data_visualization_software data_visualization sql data_management,/learn/foundations-data,False,course~kvb6uMbTEeqZOA5eKDHL-w
ibm data_management,"IBM, SkillUp EdTech",4.719397441188609,16961,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,dashboard_data storytelling_data warehousing sql data_governance data_visualization_data security data_migration database_design_data literacy mysql descriptive_statistics extract transform_load_data store data_management relational database database data_architecture excel_formulas business_intelligence,/professional-certificates/ibm-data-manager,False,s12n~QQ5c1Vt_TuSo7yidEbTkPw
meta fullstack developer,Meta,4.688556919170547,23630,Beginner,Specialization,THREE_TO_SIX_MONTHS,jest javascript testing_framework django web_framework version_control restful_api responsive_web_design unix command html cs git version_control_system github relational database object oriented_programming oop database_management_system bootstrap_frontend_framework reactjs mobile_development sql database_design api_design linux command python_programming,/specializations/meta-full-stack-developer,False,s12n~JlxJAk26SC-XRTs8e7k0eQ
meta frontend developer,Meta,4.691510312707918,22545,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,jest javascript testing_framework version_control uiux research_usability_testing responsive_web_design data_structure unix command html cs git version_control_system persona_user_experience github interaction_design user_experience_design bootstrap_frontend_framework reactjs mobile_development frontend_web_development algorithm javascript cascading style_sheets_css,/professional-certificates/meta-front-end-developer,False,s12n~KPSzVL9AEeyfhAreTccY9Q
generative ai fundamental,IBM,4.713973742363187,7693,Beginner,Specialization,THREE_TO_SIX_MONTHS,prompt_engineering_generative ai chatgpt openai data_ethics large_language_modeling leadership management_business leadership strategic_leadership business_ethics legal_risk ibm cloud tensorflow artificial intelligence_program_development artificial_neural_networks business_development deep_learning content_creation business_transformation,/specializations/generative-ai-for-everyone,False,s12n~dSxE02kGQsOqXAMX5fKCVQ
ibm fullstack javascript developer,IBM,4.578889326506496,7617,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,istio software_development_life cycle nodejs kubernetes server side mongodb application_deployment cicd cloudnative_computing react redux nosql software_architecture development_environment restful_api git version_control_system cascading style_sheets_css ajax javascript azure devops engineering_software,/professional-certificates/ibm-full-stack-javascript-developer,False,s12n~XZeuiy7pR5qeZeOfWIzqXg
introduction ai,Google,4.870112657388999,1509,Beginner,Course,ONE_TO_FOUR_WEEKS,generative ai artificial_intelligence machine_learning_aiml machine learning_software machine_learning innovation data_quality critical_thinking,/learn/google-introduction-to-ai,False,course~unfSix6kEfC5wQ7Ux-t3bw
ibm business analyst,"IBM, SkillUp EdTech",4.731680916150286,12749,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,data storytelling requirements_elicitation risk_mitigation_business analysis_business_process modeling_risk analysis_project scoping process_optimization_data visualization requirements_management prompt_engineering risk_management_business requirement stakeholder_management work_breakdown_structure stakeholder_engagement excel_formulas microsoft excel business_analytics analysis,/professional-certificates/ibm-business-analyst-professional-certificate,False,s12n~HIn2o-RMQnC791z_YC-7IA
business financial_modeling,University of Pennsylvania,4.525771357232033,11214,Beginner,Specialization,THREE_TO_SIX_MONTHS,risk_modeling financial_statement probability_distribution mathematical_modeling statistical_modeling portfolio_management regression_analysis business_modeling financial_modeling strategic decisionmaking risk_management presentation decision making data_visualization microsoft powerpoint predictive_modeling investment_management spreadsheet_software google sheet microsoft excel,/specializations/wharton-business-financial-modeling,False,s12n~kAtEJ53KEeW9ng5xPiEOCQ
generative ai everyone,DeepLearning.AI,4.813509933774834,3775,Beginner,Course,ONE_TO_FOUR_WEEKS,prompt_engineering_generative ai large_language_modeling openai artificial_intelligence business_process_automation automation ethical_standards conduct machine_learning feasibility_studies cloud_applications,/learn/generative-ai-for-everyone,False,course~Rr-BeG1UEe6ZoQ5WeLvw3w
ibm business_intelligence bi analyst,"IBM, SkillUp EdTech",4.716704114590646,14242,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,dashboard_data storytelling_data warehousing sql data_visualization database_design mysql presentation descriptive_statistics extract_transform load business intelligence_data_visualization software ibm tableau_software excel_formulas data_analysis_data cleansing_data wrangling_data mining data_collection,/professional-certificates/bi-analyst,False,s12n~UimQ2YbKSeWCuMARGuQN0g
foundation cybersecurity,Google,4.852937820878494,35060,Beginner,Course,ONE_TO_FOUR_WEEKS,cybersecurity security control cyber_attacks security_management cyber_security_strategy incident_response cyber_risk security_information event_management_siem information_assurance data_ethics network_analysis ethical_standards conduct,/learn/foundations-of-cybersecurity,False,course~f6gZrWUIEe2piwrmyBNtEQ
ibm java developer,"IBM, SkillUp EdTech",4.648841665215119,5741,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,prompt_engineering software_development_life cycle cloudnative_computing hibernate java database_design docker_software software_architecture containerization development_environment git version_control_system github cascading style_sheets_css microservices object oriented_programming oop restful_api java programming engineering_software version_control database_management software_design,/professional-certificates/java-developer,False,s12n~8xjb0SjZT32EQ_gU2mscFw
generative ai growth marketing,"Starweaver, IBM",4.7173766513885145,7418,Beginner,Specialization,ONE_TO_THREE_MONTHS,large_language_modeling artificial_intelligence business_ethics content_creation ibm cloud_image_analysis virtual_environment,/specializations/generative-ai-for-growth-marketing,False,s12n~-wDBzJNFQnOdce1HqXCRXA
generative ai digital_marketing,IBM,4.717698154180239,7368,Beginner,Specialization,ONE_TO_THREE_MONTHS,prompt engineering_chatgpt_generative ai digital_advertising email_marketing openai digital marketing_marketing automation ai_personalization marketing_analytics advertising_campaign marketing_marketing_strategies content_creation keyword research large_language_modeling social_media_marketing artificial_intelligence search_engine_optimization ibm cloud,/specializations/generative-ai-for-digital-marketing,False,s12n~afIdOIqTTXG1hBnSenyrQA
ibm backend javascript developer,IBM,4.596842252340364,7157,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,istio software_development_life cycle nodejs containerization kubernetes server side mongodb application_deployment cloudnative_computing nosql software_architecture development_environment restful_api openshift git version_control_system cascading style_sheets_css ajax javascript azure devops engineering_software,/professional-certificates/backend-javascript-developer,False,s12n~DwDux8AASFW7gmcmra7jUQ
generative ai business analyst,"IBM, SkillUp EdTech",4.717934782608696,7360,Beginner,Specialization,ONE_TO_THREE_MONTHS,prompt engineering_chatgpt_generative ai business_analysis datadriven decisionmaking_data analysis openai artificial_intelligence business_process_automation stakeholder_communications business_requirements requirements_elicitation large_language_modeling program_development workflow management_business_strategy process_optimization content_creation ibm cloud_image_analysis,/specializations/generative-ai-for-business-analysts,False,s12n~b5ZhttC7S3Gby0HOT1xddw
generative ai educator,IBM,4.717992938620315,7364,Beginner,Specialization,ONE_TO_THREE_MONTHS,prompt engineering_chatgpt_generative ai ai_personalization data_ethics_openai education_software technology large_language_modeling artificial intelligence_program_development ethical_standards conduct content_creation information_privacy ibm cloud_image_analysis emerging_technologies virtual_environment diversity_awareness data_security,/specializations/generative-ai-educators,False,s12n~ETT-SfOeS0u4duHSxRMgkw
ibm io android mobile app developer,"IBM, SkillUp EdTech",4.609706790123455,6480,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,react native prompt_engineering software_development_life cycle flutter software swift programming apple xcode mobile_development android studio user centered_design android development apple io react redux software_architecture development_environment git version_control_system github reactjs cascading style_sheets_css android operating system ai_personalization,/professional-certificates/ibm-ios-android-mobile-app-developer-pc,False,s12n~-wRN5Od6SduyASmOwkxaUQ
ibm frontend developer,IBM,4.6118352059925085,6675,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,bootstrap_frontend_framework software_development_life cycle user centered_design cloudnative_computing react redux software_architecture development_environment nosql git version_control_system github webpack application_development mongodb reactjs cascading style_sheets_css agile_methodology frontend_web_development browser compatibility html cs engineering_software,/professional-certificates/ibm-frontend-developer,False,s12n~Xk5jdSFeTAOktBHrjY0Kdw
financial market,Yale University,4.808361581920904,30975,Beginner,Course,ONE_TO_THREE_MONTHS,investment banking risk_management financial_market financial_regulation financial_services finance business_risk_management securities_finance financial policy enterprise_risk_management erm capital_markets behavioral_economics banking corporate_finance governance investment insurance underwriting derivative market_dynamics,/learn/financial-markets-global,True,course~SgcGB0YOEeemlQrrzf9X-A
meta social_media_marketing,Meta,4.822589621110239,21563,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,paid_media social_media_marketing social_media_management social_media_marketing analytics target_audience marketing budget social_media_strategy social_media_campaigns instagram content_creation campaign_management marketing_effectiveness marketing performance_analysis key_performance_indicators kpis goal setting presentation brand_management digital_marketing,/professional-certificates/facebook-social-media-marketing,False,s12n~9kmimrDIEeqxzQqieMm42w
ai agent developer,Vanderbilt University,4.799592889130137,7369,Beginner,Specialization,THREE_TO_SIX_MONTHS,prompt engineering_chatgpt_generative ai_agents generative ai ideation_verification validation_data_validation data_presentation productivity ai_personalization document_management agentic_systems artificial_intelligence personalized_service large_language_modeling openai risk_management_framework expense_management microsoft excel software_development,/specializations/ai-agents,False,s12n~AZal18caQfOPCtxczxMkgg
start writing prompt like pro,Google,4.79245283018868,636,Beginner,Course,ONE_TO_FOUR_WEEKS,prompt_engineering,/learn/google-start-writing-prompts-like-a-pro,False,course~rxFYXB6iEfC5wQ7Ux-t3bw
ibm isc cybersecurity specialist,"ISC2, IBM",4.672927267285243,13364,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,software_development_life cycle computing platform network security_incident response cloud computing_architecture penetration_testing computer security_incident_management cloud_services business_continuity disaster_recovery security control peripheral_device configuration_management cybersecurity governance cloud_security network_protocols application_security information_technology cryptography,/professional-certificates/ibm-isc2-cybersecurity-specialist,False,s12n~-s180RslQ8SG59v5P2kV2g
ibm project manager,"IBM, SkillUp EdTech",4.7416105851488535,8767,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,user_story software_development_life cycle_stakeholder engagement_project_management life_cycle resource_management peer_review agile_software_development earned value_management software_architecture development_environment stakeholder_management agile_methodology_project risk management_project_management information_technology risk_management sprint_retrospectives interviewing_skills leadership_communication,/professional-certificates/ibm-it-project-manager,False,s12n~p_qFGiDwSnCcNu7dokKQMQ
intuit academy bookkeeping,Intuit,4.582297803963576,7468,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,reconciliation financial_statement financial_statement_analysis inventory_accounting payroll bookkeeping quickbooks accounting_software payroll administration inventory control payroll processing income_statement_balance sheet depreciation fixed_asset payroll_tax property accounting_accounting software financial_analysis sale tax financial_accounting,/professional-certificates/intuit-bookkeeping,False,s12n~WcLCtpMeEeuROg5gvar_qw
technical_support fundamental,Google,4.826549909810947,160219,Beginner,Course,ONE_TO_THREE_MONTHS,desktop_support computer_hardware technical_support software_installation help desk support technical_documentation hardware troubleshooting software_documentation customer_support end user training support computer networking information_technology computer_architecture technical_communication linux microsoft window,/learn/technical-support-fundamentals,False,course~7sBiclFIEeetjQ5ppGVTyA
agentic ai ai_agents leader,Vanderbilt University,4.804828823441471,6689,Beginner,Specialization,ONE_TO_THREE_MONTHS,prompt engineering_chatgpt_generative ai_agents generative ai workflow_management agentic_systems productivity artificial_intelligence_artificial intelligence machine_learning_aiml ai_personalization business_process_automation personalized_service large_language_modeling automation business_transformation expense_management creative_thinking_ingenuity technology_strategies productivity_software,/specializations/ai-agents-for-leaders,False,s12n~W4Eg6e6LSB-X2Y9MvdsxSg
